artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
Foo Fighters,Logged In,Lily,F,20,Koch,250.14812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Everlong,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
,Logged In,James,M,0,Martin,,free,"Dallas-Fort Worth-Arlington, TX",GET,Home,1.54081E+12,701,,200,1.5427E+12,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),79
Kanye West,Logged In,Lily,F,21,Koch,311.84934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Stronger,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Annie Lennox,Logged In,Lily,F,22,Koch,256.57424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Wonderful,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Madeleine Peyroux,Logged In,Lily,F,23,Koch,214.77832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Instead,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Miley Cyrus,Logged In,Lily,F,24,Koch,236.85179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,The Climb,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Coldplay,Logged In,Lily,F,25,Koch,268.38159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Yellow,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Jag Panzer,Logged In,Lily,F,26,Koch,217.99138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Reign Of The Tyrants,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
The Notorious B.I.G.,Logged In,Lily,F,27,Koch,285.93587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Gimme The Loot (Album Version),200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Emiliana Torrini,Logged In,Lily,F,28,Koch,186.122,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Ha Ha (KCRW.com Presents),200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
,Logged In,Cecilia,F,0,Owens,,free,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54103E+12,735,,200,1.5427E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,6
Streetlight Manifesto,Logged In,Lily,F,29,Koch,137.19465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Punk Rock Girl,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Dropkick Murphys,Logged In,Lily,F,30,Koch,161.01832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,The Auld Triangle (Album Version),200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
,Logged In,Cierra,F,0,Finley,,free,"Richmond, VA",GET,Home,1.54101E+12,473,,200,1.5427E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",96
Carlo Siliotto,Logged In,Cierra,F,1,Finley,175.38567,free,"Richmond, VA",PUT,NextSong,1.54101E+12,473,Kazakhstan 1710,200,1.5427E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",96
The Raconteurs,Logged In,Lily,F,31,Koch,265.50812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Top Yourself,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
The Academy Is...,Logged In,Cierra,F,2,Finley,207.96036,free,"Richmond, VA",PUT,NextSong,1.54101E+12,473,We've Got A Big Mess On Our Hands (Album Edit),200,1.5427E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",96
Justin Bieber,Logged In,Cecilia,F,1,Owens,222.92853,free,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54103E+12,735,Stuck In The Moment,200,1.5427E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,6
Spiritual Beggars,Logged In,Lily,F,32,Koch,358.24281,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Nowhere To Go,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Bon Iver,Logged In,Lily,F,33,Koch,238.49751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Skinny Love,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
The Living End,Logged In,Lily,F,34,Koch,229.0673,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Prisoner Of Society (Album Version),200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Moby,Logged In,Lily,F,35,Koch,196.75383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Lift Me Up,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Florence + The Machine,Logged In,Lily,F,36,Koch,258.55955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Cosmic Love,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Miami Horror,Logged In,Lily,F,37,Koch,386.5073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Sometimes (Hook N Sling Remix),200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Nacho Chapado feat. Stephen Massa,Logged In,Lily,F,38,Koch,479.7122,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,B Somebody,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Kate Nash,Logged In,Lily,F,39,Koch,179.48689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Pumpkin Soup,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Benny Neyman,Logged In,Lily,F,40,Koch,224.7571,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Waarom Fluister Ik Je Naam Nog,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Boyzone,Logged In,Lily,F,41,Koch,219.81995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,All That I Need,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Philip Glass,Logged In,Lily,F,42,Koch,426.78812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Chinese Invade,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
The Pussycat Dolls,Logged In,Lily,F,43,Koch,225.61914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Buttons,200,1.5427E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Madonna,Logged In,Lily,F,44,Koch,260.75383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Beautiful Stranger,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Asking Alexandria,Logged In,Lily,F,45,Koch,248.99873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Hey There Mr. Brooks (feat. Feat. Shawn Mike of Alesana),200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Pavement,Logged In,Lily,F,46,Koch,99.16036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Mercy:The Laundromat,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Jack Johnson,Logged In,Lily,F,47,Koch,236.93016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Bubble Toes,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Train,Logged In,Lily,F,48,Koch,244.1922,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Calling All Angels,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Cam'Ron / Juelz Santana,Logged In,Lily,F,49,Koch,208.3522,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Oh Boy,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Sugar Ray,Logged In,Lily,F,50,Koch,218.33098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,When It's Over (Remastered Album Version),200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
BeyoncÃÂ©,Logged In,Lily,F,51,Koch,209.18812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Broken-Hearted Girl,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Faith No More,Logged In,Lily,F,52,Koch,249.86077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Last Cup Of Sorrow,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Jokeren,Logged In,Lily,F,53,Koch,239.49016,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Kvinde Din - MÃÂ¸gluder,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Ween,Logged In,Lily,F,54,Koch,250.17424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Demon Sweat,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
King Diamond,Logged In,Lily,F,55,Koch,408.47628,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,No Presents For Christmas,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Mint Condition,Logged In,Lily,F,56,Koch,279.06567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Somethin' (feat. Phonte from Little Brother),200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Delorean,Logged In,Lily,F,57,Koch,272.63955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Complexity Reducer,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
MylÃÂ¨ne Farmer,Logged In,Lily,F,58,Koch,257.2273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Porno Graphique,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Green Day,Logged In,Lily,F,59,Koch,194.06322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Horseshoes And Handgrenades (Album Version),200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Disturbed,Logged In,Devin,M,0,Larson,185.65179,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54105E+12,746,Sacred Lie (Album Version),200,1.54271E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,60
The New Pornographers,Logged In,Lily,F,60,Koch,256.41751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Adventures In Solitude,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Sugarcult,Logged In,Devin,M,1,Larson,199.13098,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54105E+12,746,Saying Goodbye,200,1.54271E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,60
Plies,Logged In,Lily,F,61,Koch,231.6273,paid,"Chicago-Naperville-Elgin, IL-IN-WI",PUT,NextSong,1.54105E+12,716,Goons Lurkin (Explicit Album Version),200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",15
Daft Punk,Logged In,Devin,M,2,Larson,207.59465,free,"Tampa-St. Petersburg-Clearwater, FL",PUT,NextSong,1.54105E+12,746,Aerodynamic,200,1.54271E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,60
,Logged Out,,,0,,,paid,,GET,Home,,742,,200,1.54271E+12,,
Train,Logged In,Ryan,M,0,Smith,216.76363,free,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1.54102E+12,751,Hey_ Soul Sister,200,1.54271E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",26
The Smiths,Logged In,Emily,F,0,Benson,242.9122,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,720,There Is A Light That Never Goes Out,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
New Radicals,Logged In,Harper,M,0,Barrett,300.82567,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,You Get What You Give,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
The Features,Logged In,Emily,F,1,Benson,125.46567,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,720,Exhibit A,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Ella Fitzgerald,Logged In,Harper,M,1,Barrett,427.15383,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,On Green Dolphin Street (Medley) (1999 Digital Remaster),200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Toro Y Moi,Logged In,Emily,F,2,Benson,182.02077,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,720,Causers Of This,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
DJ Dizzy,Logged In,Emily,F,3,Benson,221.1522,paid,"Augusta-Richmond County, GA-SC",PUT,NextSong,1.54091E+12,720,Sexy Bitch,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",58
Cartola,Logged In,Harper,M,2,Barrett,127.242,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,Tive Sim,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
The Casualties,Logged In,Harper,M,3,Barrett,131.23873,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,Fight For Your Life,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Panic! At The Disco,Logged In,Harper,M,4,Barrett,186.64444,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,I Write Sins Not Tragedies (Album Version),200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
The Wallflowers,Logged In,Harper,M,5,Barrett,421.17179,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,Hollywood,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Rick James,Logged In,Harper,M,6,Barrett,295.31383,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,Mary Jane,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
RÃÂ¶yksopp,Logged In,Harper,M,7,Barrett,300.14649,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,What Else Is There?,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Lamb,Logged In,Harper,M,8,Barrett,352.20853,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,Gabriel,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Joe Nichols,Logged In,Harper,M,9,Barrett,237.5571,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,Talk Me Out Of Tampa,200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Samy Deluxe,Logged In,Kaleb,M,0,Cook,191.16363,free,"Yuba City, CA",PUT,NextSong,1.54068E+12,743,Pdsa,200,1.54271E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,54
Sepultura,Logged In,Harper,M,10,Barrett,199.23546,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54069E+12,747,Refuse/Resist (Explicit Album Version),200,1.54271E+12,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Ozzy Osbourne,Logged In,Kaleb,M,1,Cook,248.42404,free,"Yuba City, CA",PUT,NextSong,1.54068E+12,743,Secret Loser,200,1.54271E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,54
VCR,Logged In,Brayden,M,0,Clark,193.69751,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54103E+12,736,On Its Way Out,200,1.54272E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,41
P!nk,Logged In,Stefany,F,0,White,227.02975,free,"Lubbock, TX",PUT,NextSong,1.54071E+12,697,Glitter In The Air,200,1.54272E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",83
DAVE MATTHEWS BAND,Logged In,Stefany,F,1,White,239.35955,free,"Lubbock, TX",PUT,NextSong,1.54071E+12,697,Time Bomb,200,1.54272E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",83
Summer Cats,Logged In,Stefany,F,2,White,219.42812,free,"Lubbock, TX",PUT,NextSong,1.54071E+12,697,Wild Rice,200,1.54272E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",83
,Logged In,Martin,M,0,Johnson,,free,"Minneapolis-St. Paul-Bloomington, MN-WI",GET,Home,1.54108E+12,713,,200,1.54272E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",55
,Logged In,Aleena,F,0,Kirby,,paid,"Waterloo-Cedar Falls, IA",GET,Home,1.54102E+12,639,,200,1.54272E+12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,44
Liquid Spill,Logged In,Aleena,F,1,Kirby,376.16281,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,639,Words- Till the mornin' comes Mix,200,1.54272E+12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,44
Ressurrection Band,Logged In,Aleena,F,2,Kirby,183.17016,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,639,First Degree Apathy,200,1.54272E+12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,44
Meat Loaf,Logged In,Aleena,F,3,Kirby,236.38159,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,639,Because Of You,200,1.54272E+12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,44
Josh Rouse,Logged In,Aleena,F,4,Kirby,258.87302,paid,"Waterloo-Cedar Falls, IA",PUT,NextSong,1.54102E+12,639,My Love Has Gone,200,1.54272E+12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,44
